query_id,query_num,found_query,gt_rows,pred_rows,F1-Cell,Cardinality,Tuple Constr.,AVG-Score,tokens,time_s,dataset,model_folder,model,method,method_label,run_id,run_num,category,query_label,pred_dir
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6308855419047177,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6219511250965297,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.8562907499726862,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,136.0,0.6269631660543382,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.8414291250519454,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query31,31,1,1,1,1.0,1.0,1.0,1.0,201.0,1.0577960000373423,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query32,32,1,4,2,1.0,0.5,0.0,0.5,226.0,1.146715834038332,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query33,33,1,4,2,1.0,0.5,0.0,0.5,227.0,1.3022919578943402,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query34,34,1,1,1,0.8,1.0,0.0,0.6,198.0,1.0392650000285357,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query35,35,1,1,1,0.8,1.0,0.0,0.6,195.0,0.8590047499164939,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query36,36,1,1,1,0.6666666666666666,1.0,0.0,0.5555555555555555,210.0,1.3469158748630434,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query37,37,1,1,1,1.0,1.0,0.0,0.6666666666666666,199.0,0.9569967079441994,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query38,38,1,1,1,1.0,1.0,0.0,0.6666666666666666,200.0,1.141380042070523,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query39,39,1,1,1,1.0,1.0,0.0,0.6666666666666666,196.0,0.7003282499499619,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query40,40,1,1,1,0.6666666666666666,1.0,0.0,0.5555555555555555,244.0,1.5324654579162598,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query41,41,1,3,6,0.6,0.5,0.0,0.3666666666666667,255.0,1.7469616669695824,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query42,42,1,5,5,0.7058823529411765,1.0,0.2,0.6352941176470589,236.0,1.157378625124693,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query43,43,1,5,5,0.6666666666666667,1.0,0.0,0.5555555555555556,237.0,1.432542375056073,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query44,44,1,11,11,0.896551724137931,1.0,0.45454545454545453,0.7836990595611285,345.0,2.0562268330249935,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query45,45,1,10,11,0.8914285714285715,0.9090909090909091,0.3,0.7001731601731601,345.0,1.795972082996741,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query46,46,1,11,11,0.8571428571428571,1.0,0.2727272727272727,0.70995670995671,345.0,1.7674479170236737,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query47,47,1,11,11,0.8571428571428571,1.0,0.09090909090909091,0.6493506493506493,345.0,1.7425865409895778,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query48,48,1,11,11,0.7857142857142856,1.0,0.0,0.5952380952380952,345.0,4.581520916894078,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query49,49,1,11,11,0.8571428571428571,1.0,0.09090909090909091,0.6493506493506493,345.0,4.067553082946688,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query50,50,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,345.0,2.536331082927063,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_2,2,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_2/nobel_prizes
query1,1,1,1,1,1.0,1.0,1.0,1.0,156.0,1.1714780409820378,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query2,2,1,1,1,1.0,1.0,1.0,1.0,158.0,0.718446834012866,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query3,3,1,2,2,1.0,1.0,1.0,1.0,178.0,1.162182749947533,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query4,4,1,1,1,1.0,1.0,1.0,1.0,160.0,0.9287629998289049,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query5,5,1,1,1,1.0,1.0,1.0,1.0,158.0,2.169566832948476,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query6,6,1,1,1,1.0,1.0,1.0,1.0,157.0,1.0260654580779374,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query7,7,1,1,1,1.0,1.0,1.0,1.0,159.0,1.2705781660042703,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query8,8,1,1,1,1.0,1.0,1.0,1.0,161.0,1.0258152501191944,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query9,9,1,1,1,1.0,1.0,1.0,1.0,157.0,0.8648060418199748,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query10,10,1,2,2,1.0,1.0,1.0,1.0,179.0,1.2113105419557542,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query11,11,1,11,13,0.9787234042553191,0.8461538461538461,0.6363636363636364,0.8204136289242672,576.0,4.163432207889855,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query12,12,1,12,13,0.9795918367346939,0.9230769230769231,0.6666666666666666,0.8564451421594278,572.0,3.1752621249761432,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query13,13,1,13,14,0.9803921568627451,0.9285714285714286,0.6153846153846154,0.8414494002729297,604.0,4.886841832892969,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query14,14,1,11,11,1.0,1.0,0.36363636363636365,0.787878787878788,514.0,3.3728240828495473,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query15,15,1,12,12,0.9767441860465117,1.0,0.4166666666666667,0.7978036175710593,529.0,2.9595888750627637,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query16,16,1,8,9,1.0,0.8888888888888888,0.75,0.8796296296296297,449.0,2.9009387081023306,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query17,17,1,10,5,1.0,0.5,0.8888888888888888,0.7962962962962963,314.0,1.3917462909594178,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query18,18,1,5,5,1.0,1.0,0.8,0.9333333333333332,321.0,2.165675458032638,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query19,19,1,3,2,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,223.0,1.1927983339410275,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query20,20,1,6,7,1.0,0.8571428571428571,1.0,0.9523809523809524,379.0,3.009385250043124,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q2,q2,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query21,21,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.8258897920604795,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query22,22,1,1,1,0.0,1.0,0.0,0.3333333333333333,126.0,0.6031964998692274,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query23,23,1,1,1,0.0,1.0,0.0,0.3333333333333333,139.0,2.6854412080720067,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query24,24,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.5935026248916984,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query25,25,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6447897909674793,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.945842457935214,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.5850255000405014,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.7156112499069422,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,136.0,0.7792615839280188,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,129.0,0.6351127079688013,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q3,q3,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query31,31,1,1,1,1.0,1.0,1.0,1.0,201.0,1.0191773341502994,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query32,32,1,4,2,1.0,0.5,0.0,0.5,226.0,1.224867041921243,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query33,33,1,4,2,1.0,0.5,0.0,0.5,227.0,1.1731341248378158,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query34,34,1,1,1,0.8,1.0,0.0,0.6,198.0,1.1054272090550512,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query35,35,1,1,1,0.8,1.0,0.0,0.6,195.0,1.2033618330024183,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query36,36,1,1,1,1.0,1.0,0.0,0.6666666666666666,196.0,0.6866806249599904,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query37,37,1,1,1,1.0,1.0,0.0,0.6666666666666666,199.0,0.9806794580072165,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query38,38,1,1,1,1.0,1.0,0.0,0.6666666666666666,200.0,0.873300125123933,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query39,39,1,1,1,1.0,1.0,0.0,0.6666666666666666,196.0,0.7904563329648226,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query40,40,1,1,1,0.6666666666666666,1.0,0.0,0.5555555555555555,244.0,1.017975667025894,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q4,q4,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query41,41,1,3,6,0.6,0.5,0.0,0.3666666666666667,255.0,1.4795229160226882,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query42,42,1,5,5,0.7058823529411765,1.0,0.2,0.6352941176470589,236.0,1.1122908750548959,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query43,43,1,5,5,0.6666666666666667,1.0,0.0,0.5555555555555556,237.0,1.1324769160710275,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query44,44,1,11,11,0.8571428571428571,1.0,0.09090909090909091,0.6493506493506493,345.0,2.405194625025615,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query45,45,1,10,11,0.8488745980707394,0.9090909090909091,0.1,0.6193218357205496,345.0,3.188559625064954,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query46,46,1,11,11,0.8571428571428571,1.0,0.2727272727272727,0.70995670995671,345.0,2.2233787081204355,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query47,47,1,11,11,0.8571428571428571,1.0,0.09090909090909091,0.6493506493506493,345.0,2.2930536249186844,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query48,48,1,11,11,0.7857142857142856,1.0,0.0,0.5952380952380952,345.0,1.6358768749050796,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query49,49,1,11,11,0.8571428571428571,1.0,0.09090909090909091,0.6493506493506493,345.0,1.7606475830543786,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query50,50,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,345.0,2.552382957888767,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_3,3,q5,q5,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_3/nobel_prizes
query1,1,1,1,1,1.0,1.0,1.0,1.0,156.0,1.1791607500053942,nobel_prizes,azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825,GPT-4o-mini,nl,NL,run_4,4,q1,q1,RUNS_NOBEL_ALIASFIX/azure-gpt-4o-mini-ALLMODES-tau0.6-20260506_231825/nl/run_4/nobel_prizes
